"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"British_Columbia-1633","noun","British Columbia","British Columbia",,"NounPPFrame","range","domain","1","dbo:country","dbo:City","dbo:Country","0.892502999762201","dbo:country","twogram"
"provincial_park-1634","noun","provincial park","provincial park",,"NounPPFrame","range","domain","1","dbo:country","dbo:City","dbo:Country","0.890896332393188","dbo:country","twogram"
"gold_medal_with-1637","noun","gold medal with","gold medal with",,"NounPPFrame","range","domain","1","dbo:country","dbo:City","dbo:Country","0.784464540552736","dbo:country","fourgram"
"Miss-1638","noun","Miss","Miss",,"NounPPFrame","range","domain","1","dbo:country","dbo:City","dbo:Country","0.755928946018454","dbo:country","onegram"
"skater-1642","noun","skater","skater",,"NounPPFrame","range","domain","1","dbo:country","dbo:City","dbo:Country","0.710628501632451","dbo:country","onegram"
"California-1643","noun","California","California",,"NounPPFrame","range","domain","1","dbo:country","dbo:City","dbo:Country","0.972087510690456","dbo:country","1-gram"
"rower-1644","noun","rower","rower",,"NounPPFrame","range","domain","1","dbo:country","dbo:City","dbo:Country","0.967013186992191","dbo:country","1-gram"
"provincial_park-1646","noun","provincial park","provincial park",,"NounPPFrame","range","domain","1","dbo:country","dbo:City","dbo:Country","0.958177898089538","dbo:country","2-gram"
"Provincial_Park-1648","noun","Provincial Park","Provincial Park",,"NounPPFrame","range","domain","1","dbo:country","dbo:City","dbo:Country","0.954154727793696","dbo:country","2-gram"
"village-1649","noun","village","village",,"NounPPFrame","range","domain","1","dbo:country","dbo:City","dbo:Country","0.950065946515417","dbo:country","1-gram"
"British_Columbia-1650","noun","British Columbia","British Columbia",,"NounPPFrame","range","domain","1","dbo:country","dbo:City","dbo:Country","0.949392082248144","dbo:country","2-gram"
"British_Columbia_Canada-1652","noun","British Columbia Canada","British Columbia Canada",,"NounPPFrame","range","domain","1","dbo:country","dbo:City","dbo:Country","0.948733350233376","dbo:country","3-gram"
"provincial_park_in-1653","noun","provincial park in","provincial park in",,"NounPPFrame","range","domain","1","dbo:country","dbo:City","dbo:Country","0.945582399634515","dbo:country","3-gram"
"Comics-1735","noun","Comics","Comics",,"NounPPFrame","range","domain","1","dbo:creator","dbo:TelevisionShow","dbo:Agent","0.89506118235818","dbo:creator","1-gram"
"character-1739","noun","character","character",,"NounPPFrame","range","domain","1","dbo:creator","dbo:TelevisionShow","dbo:Agent","0.809549161151882","dbo:creator","1-gram"
"character-1742","noun","character","character",,"NounPPFrame","range","domain","1","dbo:creator","dbo:TelevisionShow","dbo:Agent","0.758053630228857","dbo:creator","1-gram"
"books-1743","noun","books","books",,"NounPPFrame","range","domain","1","dbo:creator","dbo:TelevisionShow","dbo:Agent","0.753528841491411","dbo:creator","1-gram"
"bridge-1756","noun","bridge","bridge",,"NounPPFrame","range","domain","1","dbo:crosses","dbo:Bridge","dbo:River","0.409648968985576","dbo:crosses","onegram"
"Republic-1780","noun","Republic","Republic",,"NounPPFrame","range","domain","1","dbo:currency","dbo:Country","dbo:Currency","0.441626965244267","dbo:currency","1-gram"
"place-1856","noun","place","place",,"NounPPFrame","range","domain","1","dbo:date","dbo:Event","xsd:date","0.651904168130422","dbo:date","onegram"
"place-1857","noun","place","place",,"NounPPFrame","range","domain","1","dbo:date","dbo:Event","xsd:date","0.648681685874721","dbo:date","twogram"
"place_on-1858","noun","place on","place on",,"NounPPFrame","range","domain","1","dbo:date","dbo:Event","xsd:date","0.648035266495552","dbo:date","twogram"
"place_on-1859","noun","place on","place on",,"NounPPFrame","range","domain","1","dbo:date","dbo:Event","xsd:date","0.644793448931838","dbo:date","threegram"
"place_on-1860","noun","place on","place on",,"NounPPFrame","range","domain","1","dbo:date","dbo:Event","xsd:date","0.634968697870828","dbo:date","exact_string"
"martial-1861","noun","martial","martial",,"NounPPFrame","range","domain","1","dbo:date","dbo:Event","xsd:date","0.925979523733963","dbo:date","1-gram"
"arts-1862","noun","arts","arts",,"NounPPFrame","range","domain","1","dbo:date","dbo:Event","xsd:date","0.923823625246495","dbo:date","1-gram"
"mixed_martial-1864","noun","mixed martial","mixed martial",,"NounPPFrame","range","domain","1","dbo:date","dbo:Event","xsd:date","0.915693802707514","dbo:date","2-gram"
"mixed_martial_arts-1865","noun","mixed martial arts","mixed martial arts",,"NounPPFrame","range","domain","1","dbo:date","dbo:Event","xsd:date","0.914604366622661","dbo:date","3-gram"
"event-1868","noun","event","event",,"NounPPFrame","range","domain","1","dbo:date","dbo:Event","xsd:date","0.90615198007363","dbo:date","1-gram"
"event-1869","noun","event","event",,"NounPPFrame","range","domain","1","dbo:date","dbo:Event","xsd:date","0.900997994968123","dbo:date","1-gram"
"mixed_martial-1871","noun","mixed martial","mixed martial",,"NounPPFrame","range","domain","1","dbo:date","dbo:Event","xsd:date","0.880722987696375","dbo:date","3-gram"
"killer-1877","noun","killer","killer",,"NounPPFrame","range","domain","1","dbo:deathCause","dbo:Person","owl:Thing","0.448057758777405","dbo:deathCause","1-gram"
"serial_killer-1878","noun","serial killer","serial killer",,"NounPPFrame","range","domain","1","dbo:deathCause","dbo:Person","owl:Thing","0.447212101259074","dbo:deathCause","2-gram"
"serial-1879","noun","serial","serial",,"NounPPFrame","range","domain","1","dbo:deathCause","dbo:Person","owl:Thing","0.446339276783928","dbo:deathCause","1-gram"
"American_professional-1880","noun","American professional","American professional",,"NounPPFrame","range","domain","1","dbo:deathCause","dbo:Person","owl:Thing","0.430475556683166","dbo:deathCause","4-gram"
"American_professional_wrestler-1881","noun","American professional wrestler","American professional wrestler",,"NounPPFrame","range","domain","1","dbo:deathCause","dbo:Person","owl:Thing","0.430089394799802","dbo:deathCause","5-gram"
"American-1882","noun","American","American",,"NounPPFrame","range","domain","1","dbo:deathCause","dbo:Person","owl:Thing","0.427086170933452","dbo:deathCause","3-gram"
"curler-1883","noun","curler","curler",,"NounPPFrame","range","domain","1","dbo:deathDate","dbo:Person","xsd:date","0.819288030372914","dbo:deathDate","onegram"
"cyclist-1885","noun","cyclist","cyclist",,"NounPPFrame","range","domain","1","dbo:deathDate","dbo:Person","xsd:date","0.758980750701409","dbo:deathDate","onegram"
"Canadian_curler-1886","noun","Canadian curler","Canadian curler",,"NounPPFrame","range","domain","1","dbo:deathDate","dbo:Person","xsd:date","0.758513326022308","dbo:deathDate","fourgram"
"skater-1887","noun","skater","skater",,"NounPPFrame","range","domain","1","dbo:deathDate","dbo:Person","xsd:date","0.728365589470619","dbo:deathDate","onegram"
"speed-1888","noun","speed","speed",,"NounPPFrame","range","domain","1","dbo:deathDate","dbo:Person","xsd:date","0.725135570941139","dbo:deathDate","onegram"
")_Canadian_curler.-1889","noun",") Canadian curler.",") Canadian curler.",,"NounPPFrame","range","domain","1","dbo:deathDate","dbo:Person","xsd:date","0.692424764717814","dbo:deathDate","exact_string"
"swimmer-1890","noun","swimmer","swimmer",,"NounPPFrame","range","domain","1","dbo:deathDate","dbo:Person","xsd:date","0.663586521550516","dbo:deathDate","onegram"
"coach-1891","noun","coach","coach",,"NounPPFrame","range","domain","1","dbo:deathDate","dbo:Person","xsd:date","0.620130150459379","dbo:deathDate","onegram"
"American-1892","noun","American","American",,"NounPPFrame","range","domain","1","dbo:deathDate","dbo:Person","xsd:date","0.617673431382844","dbo:deathDate","onegram"
"American-1893","noun","American","American",,"NounPPFrame","range","domain","1","dbo:deathDate","dbo:Person","xsd:date","0.616536259326512","dbo:deathDate","twogram"
"Pope-1894","noun","Pope","Pope",,"NounPPFrame","range","domain","1","dbo:deathDate","dbo:Person","xsd:date","0.878412018842807","dbo:deathDate","1-gram"
"American-1896","noun","American","American",,"NounPPFrame","range","domain","1","dbo:deathDate","dbo:Person","xsd:date","0.862848262537511","dbo:deathDate","3-gram"
"American-1897","noun","American","American",,"NounPPFrame","range","domain","1","dbo:deathDate","dbo:Person","xsd:date","0.850897240963513","dbo:deathDate","3-gram"
"American-1898","noun","American","American",,"NounPPFrame","range","domain","1","dbo:deathDate","dbo:Person","xsd:date","0.802628182260551","dbo:deathDate","3-gram"
"American-1900","noun","American","American",,"NounPPFrame","range","domain","1","dbo:deathDate","dbo:Person","xsd:date","0.787335988751736","dbo:deathDate","3-gram"
"Canadian_curler-1902","noun","Canadian curler","Canadian curler",,"NounPPFrame","range","domain","1","dbo:deathDate","dbo:Person","xsd:date","0.772432162695543","dbo:deathDate","4-gram"
"death-1903","noun","death","death",,"NounPPFrame","range","domain","1","dbo:deathDate","dbo:Person","xsd:date","0.771271185204057","dbo:deathDate","1-gram"
"death-1904","noun","death","death",,"NounPPFrame","range","domain","1","dbo:deathDate","dbo:Person","xsd:date","0.770011456602127","dbo:deathDate","2-gram"
"pianist-1905","noun","pianist","pianist",,"NounPPFrame","range","domain","1","dbo:deathPlace","dbo:Politician","dbo:City","0.577350269189626","dbo:deathPlace","onegram"
"Pope-1906","noun","Pope","Pope",,"NounPPFrame","range","domain","1","dbo:deathPlace","dbo:Politician","dbo:City","0.548529813002185","dbo:deathPlace","onegram"
"team-1908","noun","team","team",,"NounPPFrame","range","domain","1","dbo:deathPlace","dbo:Politician","dbo:City","0.522232967867094","dbo:deathPlace","onegram"
"wrestler-1909","noun","wrestler","wrestler",,"NounPPFrame","range","domain","1","dbo:deathPlace","dbo:Politician","dbo:City","0.512989176042577","dbo:deathPlace","onegram"
"cyclist-1910","noun","cyclist","cyclist",,"NounPPFrame","range","domain","1","dbo:deathPlace","dbo:Politician","dbo:City","0.508141349309853","dbo:deathPlace","onegram"
"death-1911","noun","death","death",,"NounPPFrame","range","domain","1","dbo:deathPlace","dbo:Politician","dbo:City","0.503673818690448","dbo:deathPlace","onegram"
"to_death-1915","noun","to death","to death",,"NounPPFrame","range","domain","1","dbo:deathPlace","dbo:Politician","dbo:City","0.48578616755726","dbo:deathPlace","threegram"
"Pope-1916","noun","Pope","Pope",,"NounPPFrame","range","domain","1","dbo:deathPlace","dbo:Politician","dbo:City","0.922063750509075","dbo:deathPlace","1-gram"
"death-1917","noun","death","death",,"NounPPFrame","range","domain","1","dbo:deathPlace","dbo:Politician","dbo:City","0.808142969050262","dbo:deathPlace","1-gram"
"Canadian_curler-1919","noun","Canadian curler","Canadian curler",,"NounPPFrame","range","domain","1","dbo:deathPlace","dbo:Politician","dbo:City","0.803745571959463","dbo:deathPlace","4-gram"
"death-1920","noun","death","death",,"NounPPFrame","range","domain","1","dbo:deathPlace","dbo:Politician","dbo:City","0.801751274840413","dbo:deathPlace","2-gram"
"States-1921","noun","States","States",,"NounPPFrame","range","domain","1","dbo:deathPlace","dbo:Politician","dbo:City","0.750063256441727","dbo:deathPlace","1-gram"
"to_death-1922","noun","to death","to death",,"NounPPFrame","range","domain","1","dbo:deathPlace","dbo:Politician","dbo:City","0.747805954425253","dbo:deathPlace","3-gram"
"United-1923","noun","United","United",,"NounPPFrame","range","domain","1","dbo:deathPlace","dbo:Politician","dbo:City","0.747044880992345","dbo:deathPlace","1-gram"
"United_States-1924","noun","United States","United States",,"NounPPFrame","range","domain","1","dbo:deathPlace","dbo:Politician","dbo:City","0.746598009932637","dbo:deathPlace","2-gram"
"American-1925","noun","American","American",,"NounPPFrame","range","domain","1","dbo:deathPlace","dbo:Politician","dbo:City","0.739932527318878","dbo:deathPlace","3-gram"
"Catholic-1926","noun","Catholic","Catholic",,"NounPPFrame","range","domain","1","dbo:deathPlace","dbo:Politician","dbo:City","0.739588483629355","dbo:deathPlace","1-gram"
"game-2013","noun","game","game",,"NounPPFrame","range","domain","1","dbo:designer","dbo:Building","dbo:Person","0.683302150996013","dbo:designer","1-gram"
"role-playing-2015","noun","role-playing","role-playing",,"NounPPFrame","range","domain","1","dbo:designer","dbo:Building","dbo:Person","0.603066460990895","dbo:designer","1-gram"
"role-playing_game-2016","noun","role-playing game","role-playing game",,"NounPPFrame","range","domain","1","dbo:designer","dbo:Building","dbo:Person","0.591048728711068","dbo:designer","2-gram"
"Class-2017","noun","Class","Class",,"NounPPFrame","range","domain","1","dbo:designer","dbo:Building","dbo:Person","0.5810847486692","dbo:designer","1-gram"
"steam-2018","noun","steam","steam",,"NounPPFrame","range","domain","1","dbo:designer","dbo:Building","dbo:Person","0.564109765804951","dbo:designer","1-gram"
"Railway-2019","noun","Railway","Railway",,"NounPPFrame","range","domain","1","dbo:designer","dbo:Building","dbo:Person","0.540739499264554","dbo:designer","1-gram"
"South-2021","noun","South","South",,"NounPPFrame","range","domain","1","dbo:designer","dbo:Building","dbo:Person","0.526957275276761","dbo:designer","1-gram"
"African-2022","noun","African","African",,"NounPPFrame","range","domain","1","dbo:designer","dbo:Building","dbo:Person","0.519322602209964","dbo:designer","1-gram"
"language-2023","noun","language","language",,"NounPPFrame","range","domain","1","dbo:designer","dbo:Building","dbo:Person","0.502364864853738","dbo:designer","1-gram"
"game-2035","noun","game","game",,"NounPPFrame","range","domain","1","dbo:developer","dbo:VideoGame","dbo:Agent","0.407225208802356","dbo:developer","onegram"
"game-2037","noun","game","game",,"NounPPFrame","range","domain","1","dbo:developer","dbo:VideoGame","dbo:Agent","0.866221647756536","dbo:developer","1-gram"
"video-2040","noun","video","video",,"NounPPFrame","range","domain","1","dbo:developer","dbo:VideoGame","dbo:Agent","0.692397455768891","dbo:developer","1-gram"
"video_game-2041","noun","video game","video game",,"NounPPFrame","range","domain","1","dbo:developer","dbo:VideoGame","dbo:Agent","0.680796428052316","dbo:developer","2-gram"
"game_developed-2046","noun","game developed","game developed",,"NounPPFrame","range","domain","1","dbo:developer","dbo:VideoGame","dbo:Agent","0.57107179650482","dbo:developer","2-gram"
"film-2078","noun","film","film",,"NounPPFrame","range","domain","1","dbo:director","dbo:Film","dbo:Person","0.45557345160942","dbo:director","onegram"
"film_directed-2079","noun","film directed","film directed",,"NounPPFrame","range","domain","1","dbo:director","dbo:Film","dbo:Person","0.426977538673203","dbo:director","twogram"
"film_directed_by-2080","noun","film directed by","film directed by",,"NounPPFrame","range","domain","1","dbo:director","dbo:Film","dbo:Person","0.4258502032705","dbo:director","threegram"
"film-2082","noun","film","film",,"NounPPFrame","range","domain","1","dbo:director","dbo:Film","dbo:Person","0.898040923828919","dbo:director","1-gram"
"cartoon-2085","noun","cartoon","cartoon",,"NounPPFrame","range","domain","1","dbo:director","dbo:Film","dbo:Person","0.81115412499275","dbo:director","1-gram"
"film-2087","noun","film","film",,"NounPPFrame","range","domain","1","dbo:director","dbo:Film","dbo:Person","0.728309537634031","dbo:director","1-gram"
"film_directed-2088","noun","film directed","film directed",,"NounPPFrame","range","domain","1","dbo:director","dbo:Film","dbo:Person","0.722918273585586","dbo:director","2-gram"
"film_directed_by-2089","noun","film directed by","film directed by",,"NounPPFrame","range","domain","1","dbo:director","dbo:Film","dbo:Person","0.711967280863419","dbo:director","3-gram"
"in_Adelaide-2091","noun","in Adelaide","in Adelaide",,"NounPPFrame","range","domain","1","dbo:director","dbo:Film","dbo:Person","0.707106781186548","dbo:director","2-gram"
"asteroid-2130","noun","asteroid","asteroid",,"NounPPFrame","range","domain","1","dbo:discoverer","dbo:Planet","dbo:Person","0.868285146105846","dbo:discoverer","1-gram"
"designation-2133","noun","designation","designation",,"NounPPFrame","range","domain","1","dbo:discoverer","dbo:Planet","dbo:Person","0.820085770396537","dbo:discoverer","1-gram"
"diameter-2134","noun","diameter","diameter",,"NounPPFrame","range","domain","1","dbo:discoverer","dbo:Planet","dbo:Person","0.812897681264955","dbo:discoverer","1-gram"
"in_diameter-2135","noun","in diameter","in diameter",,"NounPPFrame","range","domain","1","dbo:discoverer","dbo:Planet","dbo:Person","0.790159927163147","dbo:discoverer","2-gram"
"kilometers-2139","noun","kilometers","kilometers",,"NounPPFrame","range","domain","1","dbo:discoverer","dbo:Planet","dbo:Person","0.753752814592232","dbo:discoverer","1-gram"
"Observatory-2140","noun","Observatory","Observatory",,"NounPPFrame","range","domain","1","dbo:discoverer","dbo:Planet","dbo:Person","0.747404665316609","dbo:discoverer","1-gram"
"of_Jurupa_Valley-2152","noun","of Jurupa Valley","of Jurupa Valley",,"NounPPFrame","range","domain","1","dbo:dissolutionDate","dbo:Place","xsd:date","0.790569415042095","dbo:dissolutionDate","3-gram"
"town_located-2153","noun","town located","town located",,"NounPPFrame","range","domain","1","dbo:dissolutionDate","dbo:Place","xsd:date","0.686406472983644","dbo:dissolutionDate","4-gram"
"total_area-2154","noun","total area","total area",,"NounPPFrame","range","domain","1","dbo:dissolutionDate","dbo:Place","xsd:date","0.635488909302243","dbo:dissolutionDate","3-gram"
"District-2155","noun","District","District",,"NounPPFrame","range","domain","1","dbo:dissolutionDate","dbo:Place","xsd:date","0.628970902033151","dbo:dissolutionDate","2-gram"
"Riverside_County_California-2156","noun","Riverside County California","Riverside County California",,"NounPPFrame","range","domain","1","dbo:dissolutionDate","dbo:Place","xsd:date","0.625","dbo:dissolutionDate","3-gram"
"District_merged-2157","noun","District merged","District merged",,"NounPPFrame","range","domain","1","dbo:dissolutionDate","dbo:Place","xsd:date","0.621388509904494","dbo:dissolutionDate","3-gram"
"town-2158","noun","town","town",,"NounPPFrame","range","domain","1","dbo:dissolutionDate","dbo:Place","xsd:date","0.61394061351492","dbo:dissolutionDate","3-gram"
"The_total_area-2159","noun","The total area","The total area",,"NounPPFrame","range","domain","1","dbo:dissolutionDate","dbo:Place","xsd:date","0.608486984459331","dbo:dissolutionDate","4-gram"
"expanded_city_of-2161","noun","expanded city of","expanded city of",,"NounPPFrame","range","domain","1","dbo:dissolutionDate","dbo:Place","xsd:date","0.599144689515278","dbo:dissolutionDate","3-gram"
"expanded_city-2162","noun","expanded city","expanded city",,"NounPPFrame","range","domain","1","dbo:dissolutionDate","dbo:Place","xsd:date","0.554700196225229","dbo:dissolutionDate","3-gram"
"game-2229","noun","game","game",,"NounPPFrame","range","domain","1","dbo:composer","dbo:TelevisionShow","dbo:Person","0.430507042633877","dbo:composer","1-gram"
"bridge-2241","noun","bridge","bridge",,"NounPPFrame","range","domain","1","dbo:crosses","dbo:Bridge","dbo:River","0.876293741911895","dbo:crosses","1-gram"
"Bridge-2242","noun","Bridge","Bridge",,"NounPPFrame","range","domain","1","dbo:crosses","dbo:Bridge","dbo:River","0.865331916822717","dbo:crosses","1-gram"
"River-2243","noun","River","River",,"NounPPFrame","range","domain","1","dbo:crosses","dbo:Bridge","dbo:River","0.779634231060206","dbo:crosses","1-gram"
"Bridge-2244","noun","Bridge","Bridge",,"NounPPFrame","range","domain","1","dbo:crosses","dbo:Bridge","dbo:River","0.675039857627263","dbo:crosses","2-gram"
"Bridge-2245","noun","Bridge","Bridge",,"NounPPFrame","range","domain","1","dbo:crosses","dbo:Bridge","dbo:River","0.625624973214316","dbo:crosses","3-gram"
"The_bridge-2246","noun","The bridge","The bridge",,"NounPPFrame","range","domain","1","dbo:crosses","dbo:Bridge","dbo:River","0.588823250847323","dbo:crosses","2-gram"
"bridge-2251","noun","bridge","bridge",,"NounPPFrame","range","domain","1","dbo:crosses","dbo:Bridge","dbo:River","0.452785030399576","dbo:crosses","2-gram"
"lunar_impact-2274","noun","lunar impact","lunar impact",,"NounPPFrame","range","domain","1","dbo:diameter","dbo:Device","xsd:double","0.908198579623611","dbo:diameter","2-gram"
"lunar_impact_crater-2275","noun","lunar impact crater","lunar impact crater",,"NounPPFrame","range","domain","1","dbo:diameter","dbo:Device","xsd:double","0.906824641061341","dbo:diameter","3-gram"
"crater-2276","noun","crater","crater",,"NounPPFrame","range","domain","1","dbo:diameter","dbo:Device","xsd:double","0.885616242939702","dbo:diameter","1-gram"
"impact-2277","noun","impact","impact",,"NounPPFrame","range","domain","1","dbo:diameter","dbo:Device","xsd:double","0.87494289590014","dbo:diameter","1-gram"
"impact_crater-2278","noun","impact crater","impact crater",,"NounPPFrame","range","domain","1","dbo:diameter","dbo:Device","xsd:double","0.873970495793268","dbo:diameter","2-gram"
"lies-2279","noun","lies","lies",,"NounPPFrame","range","domain","1","dbo:diameter","dbo:Device","xsd:double","0.782766631669177","dbo:diameter","1-gram"
"Moon-2280","noun","Moon","Moon",,"NounPPFrame","range","domain","1","dbo:diameter","dbo:Device","xsd:double","0.768873119350267","dbo:diameter","1-gram"
"Moon-2281","noun","Moon","Moon",,"NounPPFrame","range","domain","1","dbo:diameter","dbo:Device","xsd:double","0.750802447040905","dbo:diameter","2-gram"
"journal-2478","noun","journal","journal",,"NounPPFrame","range","domain","1","dbo:editor","dbo:Work","dbo:Person","0.489537238800929","dbo:editor","1-gram"
"magazine-2482","noun","magazine","magazine",,"NounPPFrame","range","domain","1","dbo:editor","dbo:Work","dbo:Person","0.40290233915779","dbo:editor","1-gram"
"County-2520","noun","County","County",,"NounPPFrame","range","domain","1","dbo:elevation","dbo:Mountain","xsd:double","0.963511774585642","dbo:elevation","1-gram"
"place-2521","noun","place","place",,"NounPPFrame","range","domain","1","dbo:elevation","dbo:Mountain","xsd:double","0.938767226722072","dbo:elevation","1-gram"
"populated_place-2523","noun","populated place","populated place",,"NounPPFrame","range","domain","1","dbo:elevation","dbo:Mountain","xsd:double","0.935880649084012","dbo:elevation","2-gram"
"populated_place-2525","noun","populated place","populated place",,"NounPPFrame","range","domain","1","dbo:elevation","dbo:Mountain","xsd:double","0.921038292031535","dbo:elevation","4-gram"
"Arizona-2526","noun","Arizona","Arizona",,"NounPPFrame","range","domain","1","dbo:elevation","dbo:Mountain","xsd:double","0.892177027227079","dbo:elevation","1-gram"
"County_Arizona-2527","noun","County Arizona","County Arizona",,"NounPPFrame","range","domain","1","dbo:elevation","dbo:Mountain","xsd:double","0.881950306504046","dbo:elevation","2-gram"
"elevation-2528","noun","elevation","elevation",,"NounPPFrame","range","domain","1","dbo:elevation","dbo:Mountain","xsd:double","0.87769459694864","dbo:elevation","1-gram"
"elevation_of-2529","noun","elevation of","elevation of",,"NounPPFrame","range","domain","1","dbo:elevation","dbo:Mountain","xsd:double","0.872528660924193","dbo:elevation","2-gram"
"Airport-2530","noun","Airport","Airport",,"NounPPFrame","range","domain","1","dbo:elevation","dbo:Mountain","xsd:double","0.87169869181654","dbo:elevation","1-gram"
"University-2531","noun","University","University",,"NounPPFrame","range","domain","1","dbo:employer","dbo:Person","dbo:Place","0.516397779494322","dbo:employer","onegram"
"University.-2532","noun","University.","University.",,"NounPPFrame","range","domain","1","dbo:employer","dbo:Person","dbo:Place","0.408248290463863","dbo:employer","exact_string"
"country_in-2599","noun","country in","country in",,"NounPPFrame","range","domain","1","dbo:ethnicGroup","dbo:EthnicGroup","dbo:Country","0.513783090392302","dbo:ethnicGroup","2-gram"
"country-2600","noun","country","country",,"NounPPFrame","range","domain","1","dbo:ethnicGroup","dbo:EthnicGroup","dbo:Country","0.505193667248054","dbo:ethnicGroup","1-gram"
"officially_Republic-2602","noun","officially Republic","officially Republic",,"NounPPFrame","range","domain","1","dbo:ethnicGroup","dbo:EthnicGroup","dbo:Country","0.463259377021906","dbo:ethnicGroup","3-gram"
"country-2603","noun","country","country",,"NounPPFrame","range","domain","1","dbo:ethnicGroup","dbo:EthnicGroup","dbo:Country","0.457034887168156","dbo:ethnicGroup","3-gram"
"country-2604","noun","country","country",,"NounPPFrame","range","domain","1","dbo:ethnicGroup","dbo:EthnicGroup","dbo:Country","0.438790313981949","dbo:ethnicGroup","2-gram"
"sq_mi-2606","noun","sq mi","sq mi",,"NounPPFrame","range","domain","1","dbo:ethnicGroup","dbo:EthnicGroup","dbo:Country","0.401747301406966","dbo:ethnicGroup","2-gram"
"season-2789","noun","season","season",,"NounPPFrame","range","domain","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","0.866572954125517","dbo:firstAirDate","1-gram"
"season_of-2790","noun","season of","season of",,"NounPPFrame","range","domain","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","0.81088886146619","dbo:firstAirDate","2-gram"
"digital_channel-2794","noun","digital channel","digital channel",,"NounPPFrame","range","domain","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","0.778455271927521","dbo:firstAirDate","2-gram"
"series-2795","noun","series","series",,"NounPPFrame","range","domain","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","0.771162604362325","dbo:firstAirDate","1-gram"
"transmitter-2796","noun","transmitter","transmitter",,"NounPPFrame","range","domain","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","0.750268093584215","dbo:firstAirDate","1-gram"
"station_licensed_to-2797","noun","station licensed to","station licensed to",,"NounPPFrame","range","domain","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","0.732388344950037","dbo:firstAirDate","3-gram"
"United_States-2798","noun","United States","United States",,"NounPPFrame","range","domain","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","0.73138528308845","dbo:firstAirDate","2-gram"
"station_licensed-2799","noun","station licensed","station licensed",,"NounPPFrame","range","domain","1","dbo:firstAirDate","dbo:TelevisionSeason","xsd:date","0.730252967034414","dbo:firstAirDate","2-gram"
"label-3028","noun","label","label",,"NounPPFrame","range","domain","1","dbo:foundedBy","dbo:Agent","dbo:Pope","0.635526737228792","dbo:foundedBy","1-gram"
"record-3029","noun","record","record",,"NounPPFrame","range","domain","1","dbo:foundedBy","dbo:Agent","dbo:Pope","0.619493950052708","dbo:foundedBy","1-gram"
"record_label-3030","noun","record label","record label",,"NounPPFrame","range","domain","1","dbo:foundedBy","dbo:Agent","dbo:Pope","0.597887756285599","dbo:foundedBy","2-gram"
"Records-3031","noun","Records","Records",,"NounPPFrame","range","domain","1","dbo:foundedBy","dbo:Agent","dbo:Pope","0.539156317460113","dbo:foundedBy","1-gram"
"firm-3033","noun","firm","firm",,"NounPPFrame","range","domain","1","dbo:foundedBy","dbo:Agent","dbo:Pope","0.421926507844646","dbo:foundedBy","1-gram"
"law_firm-3034","noun","law firm","law firm",,"NounPPFrame","range","domain","1","dbo:foundedBy","dbo:Agent","dbo:Pope","0.421126077419555","dbo:foundedBy","2-gram"
"of_38_districts-3037","noun","of 38 districts","of 38 districts",,"NounPPFrame","range","domain","1","dbo:founder","dbo:Publisher","dbo:Agent","0.435194139889245","dbo:founder","5-gram"
"publishing-3038","noun","publishing","publishing",,"NounPPFrame","range","domain","1","dbo:founder","dbo:Publisher","dbo:Agent","0.430336668874152","dbo:founder","1-gram"
"volleyball-3050","noun","volleyball","volleyball",,"NounPPFrame","range","domain","1","dbo:foundingYear","dbo:Organisation","xsd:gYear","0.958805551783888","dbo:foundingYear","1-gram"
"American-3051","noun","American","American",,"NounPPFrame","range","domain","1","dbo:foundingYear","dbo:Organisation","xsd:gYear","0.950574728318942","dbo:foundingYear","1-gram"
"firm-3052","noun","firm","firm",,"NounPPFrame","range","domain","1","dbo:foundingYear","dbo:Organisation","xsd:gYear","0.948850835192059","dbo:foundingYear","1-gram"
"hockey-3053","noun","hockey","hockey",,"NounPPFrame","range","domain","1","dbo:foundingYear","dbo:Organisation","xsd:gYear","0.944237475584483","dbo:foundingYear","1-gram"
"football-3054","noun","football","football",,"NounPPFrame","range","domain","1","dbo:foundingYear","dbo:Organisation","xsd:gYear","0.936631721525673","dbo:foundingYear","1-gram"
"basketball-3055","noun","basketball","basketball",,"NounPPFrame","range","domain","1","dbo:foundingYear","dbo:Organisation","xsd:gYear","0.936033347165519","dbo:foundingYear","1-gram"
"Volleyball-3056","noun","Volleyball","Volleyball",,"NounPPFrame","range","domain","1","dbo:foundingYear","dbo:Organisation","xsd:gYear","0.933957518181649","dbo:foundingYear","1-gram"
"law_firm-3057","noun","law firm","law firm",,"NounPPFrame","range","domain","1","dbo:foundingYear","dbo:Organisation","xsd:gYear","0.925854853170679","dbo:foundingYear","2-gram"
